Datetime,Close,High,Low,Open,Volume
2025-05-08 18:00:00+00:00,154.5601043701172,154.6999969482422,154.48500061035156,154.6699981689453,347839
2025-05-08 18:05:00+00:00,154.69500732421875,154.6999969482422,154.5050048828125,154.57000732421875,181144
2025-05-08 18:10:00+00:00,154.5749969482422,154.77000427246094,154.5500030517578,154.69000244140625,279519
2025-05-08 18:15:00+00:00,154.8300018310547,154.85000610351562,154.56500244140625,154.5749969482422,232435
2025-05-08 18:20:00+00:00,154.83999633789062,154.97000122070312,154.7449951171875,154.83999633789062,288073
2025-05-08 18:25:00+00:00,154.77000427246094,154.9499969482422,154.75,154.85000610351562,294552
2025-05-08 18:30:00+00:00,155.17840576171875,155.17999267578125,154.72999572753906,154.75999450683594,320209
2025-05-08 18:35:00+00:00,155.21499633789062,155.35000610351562,155.16000366210938,155.1750030517578,287668
2025-05-08 18:40:00+00:00,155.17999267578125,155.34500122070312,155.16000366210938,155.22000122070312,213490
2025-05-08 18:45:00+00:00,155.1300048828125,155.25999450683594,155.1300048828125,155.1699981689453,189108
2025-05-08 18:50:00+00:00,155.13999938964844,155.2100067138672,155.02999877929688,155.1300048828125,256720
2025-05-08 18:55:00+00:00,155.47999572753906,155.58999633789062,155.1300048828125,155.14999389648438,1059429
2025-05-08 19:00:00+00:00,155.6300048828125,155.68499755859375,155.26499938964844,155.47500610351562,420413
2025-05-08 19:05:00+00:00,155.89999389648438,155.92999267578125,155.38999938964844,155.6300048828125,1002158
2025-05-08 19:10:00+00:00,155.64100646972656,155.91000366210938,155.42999267578125,155.90989685058594,653085
2025-05-08 19:15:00+00:00,155.5955047607422,155.6750030517578,155.47000122070312,155.63999938964844,330375
2025-05-08 19:20:00+00:00,155.6300048828125,155.74000549316406,155.52999877929688,155.5800018310547,275315
